ATTRIBUTE_ID,TABLE_NAME,COLUMN_NAME,CHUNK_ID,ENCODING,COMPRESSION,ROW_COUNT,SIZE_IN_BYTES
1_5,lineitem,l_extendedprice,4,Dictionary,FixedSize4ByteAligned,100000,777032
1_5,lineitem,l_extendedprice,5,Dictionary,FixedSize4ByteAligned,100000,777896
1_5,lineitem,l_extendedprice,6,Dictionary,FixedSize4ByteAligned,100000,777312
1_5,lineitem,l_extendedprice,7,Dictionary,FixedSize4ByteAligned,100000,777048
1_5,lineitem,l_extendedprice,8,Dictionary,FixedSize4ByteAligned,100000,777232
1_5,lineitem,l_extendedprice,9,Dictionary,FixedSize4ByteAligned,100000,777380
1_5,lineitem,l_extendedprice,10,Dictionary,FixedSize4ByteAligned,100000,777448
1_5,lineitem,l_extendedprice,11,Dictionary,FixedSize4ByteAligned,100000,777148
1_5,lineitem,l_extendedprice,12,Dictionary,FixedSize4ByteAligned,100000,777444
1_5,lineitem,l_extendedprice,13,Dictionary,FixedSize4ByteAligned,100000,777352
1_5,lineitem,l_extendedprice,14,Dictionary,FixedSize4ByteAligned,100000,777152
1_5,lineitem,l_extendedprice,15,Dictionary,FixedSize4ByteAligned,100000,777376
1_5,lineitem,l_extendedprice,16,Dictionary,FixedSize4ByteAligned,100000,777120
1_5,lineitem,l_extendedprice,17,Dictionary,FixedSize4ByteAligned,100000,777520
1_5,lineitem,l_extendedprice,18,Dictionary,FixedSize4ByteAligned,100000,777128
1_5,lineitem,l_extendedprice,19,Dictionary,FixedSize4ByteAligned,100000,777012
1_5,lineitem,l_extendedprice,20,Dictionary,FixedSize4ByteAligned,100000,777096
1_5,lineitem,l_extendedprice,21,Dictionary,FixedSize4ByteAligned,100000,777340
1_5,lineitem,l_extendedprice,22,Dictionary,FixedSize4ByteAligned,100000,777140
1_5,lineitem,l_extendedprice,23,Dictionary,FixedSize4ByteAligned,100000,777536
1_5,lineitem,l_extendedprice,24,Dictionary,FixedSize4ByteAligned,100000,776888
1_5,lineitem,l_extendedprice,25,Dictionary,FixedSize4ByteAligned,100000,777240
1_5,lineitem,l_extendedprice,26,Dictionary,FixedSize4ByteAligned,100000,777296
1_5,lineitem,l_extendedprice,27,Dictionary,FixedSize4ByteAligned,100000,777128
1_5,lineitem,l_extendedprice,28,Dictionary,FixedSize4ByteAligned,100000,777272
1_5,lineitem,l_extendedprice,29,Dictionary,FixedSize4ByteAligned,100000,777064
1_5,lineitem,l_extendedprice,30,Dictionary,FixedSize4ByteAligned,100000,777420
1_5,lineitem,l_extendedprice,31,Dictionary,FixedSize4ByteAligned,100000,777268
1_5,lineitem,l_extendedprice,32,Dictionary,FixedSize4ByteAligned,100000,776924
1_5,lineitem,l_extendedprice,33,Dictionary,FixedSize4ByteAligned,100000,776808
1_5,lineitem,l_extendedprice,34,Dictionary,FixedSize4ByteAligned,100000,777536
1_5,lineitem,l_extendedprice,35,Dictionary,FixedSize4ByteAligned,100000,777196
1_5,lineitem,l_extendedprice,36,Dictionary,FixedSize4ByteAligned,100000,776920
1_5,lineitem,l_extendedprice,37,Dictionary,FixedSize4ByteAligned,100000,777068
1_5,lineitem,l_extendedprice,38,Dictionary,FixedSize4ByteAligned,100000,777672
1_5,lineitem,l_extendedprice,39,Dictionary,FixedSize4ByteAligned,100000,777248
1_5,lineitem,l_extendedprice,40,Dictionary,FixedSize4ByteAligned,100000,777116
1_5,lineitem,l_extendedprice,41,Dictionary,FixedSize4ByteAligned,100000,777112
1_5,lineitem,l_extendedprice,42,Dictionary,FixedSize4ByteAligned,100000,776628
1_5,lineitem,l_extendedprice,43,Dictionary,FixedSize4ByteAligned,100000,777324
1_5,lineitem,l_extendedprice,44,Dictionary,FixedSize4ByteAligned,100000,776860
1_5,lineitem,l_extendedprice,45,Dictionary,FixedSize4ByteAligned,100000,776868
1_5,lineitem,l_extendedprice,46,Dictionary,FixedSize4ByteAligned,100000,777232
1_5,lineitem,l_extendedprice,47,Dictionary,FixedSize4ByteAligned,100000,776792
1_5,lineitem,l_extendedprice,48,Dictionary,FixedSize4ByteAligned,100000,777412
1_5,lineitem,l_extendedprice,49,Dictionary,FixedSize4ByteAligned,100000,776780
1_5,lineitem,l_extendedprice,50,Dictionary,FixedSize4ByteAligned,100000,777612
1_5,lineitem,l_extendedprice,51,Dictionary,FixedSize4ByteAligned,100000,776684
1_5,lineitem,l_extendedprice,52,Dictionary,FixedSize4ByteAligned,100000,776800
1_5,lineitem,l_extendedprice,53,Dictionary,FixedSize4ByteAligned,100000,776924
1_5,lineitem,l_extendedprice,54,Dictionary,FixedSize4ByteAligned,100000,777352
1_5,lineitem,l_extendedprice,55,Dictionary,FixedSize4ByteAligned,100000,777452
1_5,lineitem,l_extendedprice,56,Dictionary,FixedSize4ByteAligned,100000,776996
1_5,lineitem,l_extendedprice,57,Dictionary,FixedSize4ByteAligned,100000,777324
1_5,lineitem,l_extendedprice,58,Dictionary,FixedSize4ByteAligned,100000,777204
1_5,lineitem,l_extendedprice,59,Dictionary,FixedSize4ByteAligned,100000,776596
1_5,lineitem,l_extendedprice,60,Dictionary,FixedSize2ByteAligned,1215,7354
1_6,lineitem,l_discount,0,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,1,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,2,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,3,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,4,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,5,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,6,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,7,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,8,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,9,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,10,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,11,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,12,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,13,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,14,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,15,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,16,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,17,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,18,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,19,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,20,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,21,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,22,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,23,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,24,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,25,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,26,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,27,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,28,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,29,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,30,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,31,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,32,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,33,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,34,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,35,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,36,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,37,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,38,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,39,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,40,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,41,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,42,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,43,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,44,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,45,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,46,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,47,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,48,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,49,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,50,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,51,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,52,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,53,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,54,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,55,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,56,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,57,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,58,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,59,Dictionary,FixedSize1ByteAligned,100000,100108
1_6,lineitem,l_discount,60,Dictionary,FixedSize1ByteAligned,1215,1323
1_7,lineitem,l_tax,0,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,1,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,2,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,3,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,4,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,5,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,6,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,7,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,8,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,9,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,10,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,11,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,12,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,13,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,14,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,15,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,16,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,17,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,18,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,19,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,20,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,21,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,22,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,23,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,24,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,25,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,26,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,27,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,28,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,29,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,30,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,31,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,32,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,33,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,34,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,35,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,36,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,37,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,38,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,39,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,40,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,41,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,42,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,43,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,44,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,45,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,46,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,47,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,48,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,49,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,50,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,51,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,52,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,53,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,54,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,55,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,56,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,57,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,58,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,59,Dictionary,FixedSize1ByteAligned,100000,100100
1_7,lineitem,l_tax,60,Dictionary,FixedSize1ByteAligned,1215,1315
1_8,lineitem,l_returnflag,0,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,1,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,2,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,3,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,4,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,5,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,6,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,7,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,8,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,9,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,10,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,11,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,12,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,13,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,14,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,15,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,16,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,17,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,18,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,19,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,20,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,21,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,22,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,23,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,24,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,25,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,26,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,27,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,28,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,29,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,30,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,31,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,32,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,33,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,34,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,35,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,36,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,37,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,38,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,39,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,40,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,41,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,42,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,43,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,44,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,45,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,46,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,47,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,48,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,49,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,50,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,51,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,52,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,53,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,54,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,55,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,56,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,57,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,58,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,59,Dictionary,FixedSize1ByteAligned,100000,100160
1_8,lineitem,l_returnflag,60,Dictionary,FixedSize1ByteAligned,1215,1375
1_9,lineitem,l_linestatus,0,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,1,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,2,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,3,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,4,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,5,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,6,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,7,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,8,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,9,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,10,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,11,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,12,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,13,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,14,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,15,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,16,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,17,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,18,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,19,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,20,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,21,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,22,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,23,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,24,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,25,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,26,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,27,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,28,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,29,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,30,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,31,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,32,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,33,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,34,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,35,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,36,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,37,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,38,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,39,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,40,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,41,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,42,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,43,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,44,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,45,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,46,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,47,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,48,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,49,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,50,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,51,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,52,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,53,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,54,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,55,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,56,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,57,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,58,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,59,Dictionary,FixedSize1ByteAligned,100000,100128
1_9,lineitem,l_linestatus,60,Dictionary,FixedSize1ByteAligned,1215,1343
1_10,lineitem,l_shipdate,0,Dictionary,FixedSize2ByteAligned,100000,280736
1_10,lineitem,l_shipdate,1,Dictionary,FixedSize2ByteAligned,100000,280800
1_10,lineitem,l_shipdate,2,Dictionary,FixedSize2ByteAligned,100000,280608
1_10,lineitem,l_shipdate,3,Dictionary,FixedSize2ByteAligned,100000,280736
1_10,lineitem,l_shipdate,4,Dictionary,FixedSize2ByteAligned,100000,280800
1_10,lineitem,l_shipdate,5,Dictionary,FixedSize2ByteAligned,100000,280704
1_10,lineitem,l_shipdate,6,Dictionary,FixedSize2ByteAligned,100000,280704
1_10,lineitem,l_shipdate,7,Dictionary,FixedSize2ByteAligned,100000,280800
1_10,lineitem,l_shipdate,8,Dictionary,FixedSize2ByteAligned,100000,280704
1_10,lineitem,l_shipdate,9,Dictionary,FixedSize2ByteAligned,100000,280768
1_10,lineitem,l_shipdate,10,Dictionary,FixedSize2ByteAligned,100000,280768
1_10,lineitem,l_shipdate,11,Dictionary,FixedSize2ByteAligned,100000,280768
1_10,lineitem,l_shipdate,12,Dictionary,FixedSize2ByteAligned,100000,280736
1_10,lineitem,l_shipdate,13,Dictionary,FixedSize2ByteAligned,100000,280800
1_10,lineitem,l_shipdate,14,Dictionary,FixedSize2ByteAligned,100000,280704
1_10,lineitem,l_shipdate,15,Dictionary,FixedSize2ByteAligned,100000,280736
1_10,lineitem,l_shipdate,16,Dictionary,FixedSize2ByteAligned,100000,280672
1_10,lineitem,l_shipdate,17,Dictionary,FixedSize2ByteAligned,100000,280672
1_10,lineitem,l_shipdate,18,Dictionary,FixedSize2ByteAligned,100000,280736
1_10,lineitem,l_shipdate,19,Dictionary,FixedSize2ByteAligned,100000,280736
1_10,lineitem,l_shipdate,20,Dictionary,FixedSize2ByteAligned,100000,280704
1_10,lineitem,l_shipdate,21,Dictionary,FixedSize2ByteAligned,100000,280736
1_10,lineitem,l_shipdate,22,Dictionary,FixedSize2ByteAligned,100000,280672
1_10,lineitem,l_shipdate,23,Dictionary,FixedSize2ByteAligned,100000,280800
1_10,lineitem,l_shipdate,24,Dictionary,FixedSize2ByteAligned,100000,280736
1_10,lineitem,l_shipdate,25,Dictionary,FixedSize2ByteAligned,100000,280704
1_10,lineitem,l_shipdate,26,Dictionary,FixedSize2ByteAligned,100000,280640
